A17TKHT8FEVH0R,InstructionQuestions,1,1,1,0,1,1,1,1,1,1
A17TKHT8FEVH0R,InstructionQuestions,1,1,1,1,1,1,1,1,1,1

A17TKHT8FEVH0R,2,6,0,1568953600476,1,Changed player,2,P0:;P1:;P2:1;,1 1 1 1 3 3 3 4 2 2 4 ,2,P0:104;P1:-21;P2:195.0;,00:11
A17TKHT8FEVH0R,2,6,0,1568953610507,1,Time is up!,2,P0:;P1:;P2:1;,1 1 1 1 3 3 3 4 2 2 4 ,2,P0:104;P1:-21;P2:195.0;,00:00
A17TKHT8FEVH0R,2,6,0,1568953610512,1,Ending game,2,P0:;P1:;P2:1;,1 1 1 1 3 3 3 4 2 2 4 ,2,P0:104;P1:-21;P2:195.0;,00:00
A17TKHT8FEVH0R,2,6,0,1568953610599,1,timed out,2,P0:;P1:;P2:1;,1 1 1 1 3 3 3 4 2 2 4 ,2,P0:104;P1:-21;P2:195.0;,00:00
A17TKHT8FEVH0R,2,1,1,1568953613343,0,Starting new game,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3,1 4 ,P0:43;P1:180.0;P2:180.0;,00:00

A17TKHT8FEVH0R,2,1,1,1568953622058,1,Changed player,3 0,P0:;P1:;P2:,3 3 3 4 2 2,,P0:43;P1:180.0;P2:180.0;,03:53
A17TKHT8FEVH0R,2,1,1,1568953624278,1,Removed cell 1-1-true,3 0,P0:;P1:;P2:,3 3 3 4 2 2 4 ,,P0:43;P1:-35;P2:180.0;,03:51
A17TKHT8FEVH0R,2,1,1,1568953625919,1,Added cell 1-1-true,3 0,P0:;P1:;P2:,3 3 3 2 2 4 ,,P0:43;P1:110;P2:180.0;,03:49
A17TKHT8FEVH0R,2,1,1,1568953626343,1,Removed cell 1-1-true,3 0,P0:;P1:;P2:,3 3 3 2 2 4 4 ,,P0:43;P1:-35;P2:180.0;,03:49
A17TKHT8FEVH0R,2,1,1,1568953630052,1,Added cell 1-1-true,3 0,P0:;P1:;P2:,3 3 3 2 2 4 ,,P0:43;P1:110;P2:180.0;,03:45
A17TKHT8FEVH0R,2,1,1,1568953632454,1,Removed cell 1-0-true,3 0,P0:;P1:;P2:,3 3 3 2 2 4 3 ,,P0:43;P1:-35;P2:180.0;,03:42
A17TKHT8FEVH0R,2,1,1,1568953633916,1,Denied adding cell 2-1-false,3 0,P0:;P1:;P2:,3 3 3 2 2 4 3 ,,P0:43;P1:-35;P2:180.0;,03:41
A17TKHT8FEVH0R,2,1,1,1568953635953,1,Denied adding cell 2-1-false,3 0,P0:;P1:;P2:,3 3 3 2 2 4 3 ,,P0:43;P1:-35;P2:180.0;,03:39
A17TKHT8FEVH0R,2,1,1,1568953638214,1,Added cell 1-0-true,3 0,P0:;P1:;P2:,3 3 2 2 4 3 ,,P0:43;P1:110;P2:180.0;,03:37
A17TKHT8FEVH0R,2,1,1,1568953639749,2,Changed player,3 0,P0:;P1:;P2:,2 1 3 3 3 3,,P0:43;P1:110;P2:180.0;,03:35
A17TKHT8FEVH0R,2,1,1,1568953648506,0,Changed player,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3,1 4 ,P0:43;P1:110;P2:180.0;,03:26
A17TKHT8FEVH0R,2,1,1,1568953657811,0,Motivation: I agree with the suggestions.,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3,1 4 ,P0:43;P1:110;P2:180.0;,03:17
A17TKHT8FEVH0R,2,1,1,1568953657812,0,Ending game,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3,1 4 ,P0:43;P1:110;P2:180.0;,03:17
A17TKHT8FEVH0R,2,1,1,1568953657858,0,wrong answer told to try again,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3,1 4 ,P0:43;P1:110;P2:180.0;,03:17
A17TKHT8FEVH0R,2,1,1,1568953665444,0,Changed player,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3,1 4 ,P0:43;P1:110;P2:180.0;,03:10
A17TKHT8FEVH0R,2,1,1,1568953667308,0,Removed cell 1-0-true,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 3 ,1 4 ,P0:-102;P1:110;P2:180.0;,03:09
A17TKHT8FEVH0R,2,1,1,1568953667665,0,Removed cell 2-0-false,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 3 4 ,1 4 ,P0:-97;P1:110;P2:180.0;,03:08
A17TKHT8FEVH0R,2,1,1,1568953668684,0,Removed cell 3-0-false,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 3 4 1 ,1 4 ,P0:-92;P1:110;P2:180.0;,03:07
A17TKHT8FEVH0R,2,1,1,1568953671449,0,Added cell 1-0-true,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 4 1 ,1 4 ,P0:-97;P1:110;P2:180.0;,03:04
A17TKHT8FEVH0R,2,1,1,1568953671745,0,Added cell 2-0-false,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 1 ,1 4 ,P0:-102;P1:110;P2:180.0;,03:04
A17TKHT8FEVH0R,2,1,1,1568953672248,0,Added cell 3-0-false,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 ,1 4 ,P0:43;P1:110;P2:180.0;,03:04
A17TKHT8FEVH0R,2,1,1,1568953676320,0,ChipRequest;From;1;Colour;4;ReqNrOfChips;2;Success;false,3 0,P0:;P1:3;;P2:0;,3 3 3 3 3 3 3 3 3 ,1 4 ,P0:43;P1:110;P2:180.0;,03:00
